SKU;CANTIDAD;COSTO;LOCALIDAD;DEPOSITO
000072;-60;0;;000014
002034;-60;0;;0014
001585;-60;0;;000014
014766;-60;0;;000014
003033;-60;0;;000014
009940;-60;0;;0014
002093;-60;0;;0014
021788;-60;0;;0014
013106;-60;0;;000014
001885;-60;0;;0014
004728;-60;0;;0004
007489;-60;0;;000014
014036;-60;0;;0003
002041;-60;0;;0003
002040;-60;0;;0014
002998;-60;0;;000014
015513;-60;0;;0004
021191;-60;0;;0014
003755;-60;0;;0004
016371;-60;0;;0014
002219;-60;0;;000014
022272;-60;0;;0014
014333;-60;0;;000014
022160;-60;0;;0014
016295;-60;0;;0014
006149;-60;0;;000014
010962;-60;0;;000014
007085;-60;0;;000014
001162;-60;0;;000014
021057;-60;0;;0014
014068;-60;0;;000014
001901;-60;0;;0014
019743;-60;0;;0014
001641;-60;0;;0004
017869;-60;0;;0014
006047;-60;0;;0014
021055;-60;0;;0014
003031;-60;0;;000014
005909;-59;0;;0014
001903;-57;0;;0014
001388;-57;0;;0004
018542;-56;0;;0004
018010;-56;0;;0004
019497;-56;0;;0014
018328;-56;0;;0004
001581;-50;0;;0003
019409;-50;0;;0014
008631;-50;0;;0014
008417;-50;0;;000014
001129;-50;0;;000014
010265;-50;0;;000014
017667;-50;0;;0014
003666;-48;0;;0004
003819;-48;0;;0004
003321;-48;0;;0004
003826;-48;0;;000014
007131;-48;0;;0003
014596;-48;0;;0014
011172;-48;0;;000014
014476;-48;0;;0014
011187;-48;0;;0004
004386;-48;0;;0003
007132;-48;0;;0003
002417;-48;0;;0004
014885;-48;0;;000014
018671;-48;0;;0004
015701;-48;0;;000014
003824;-48;0;;0003
014783;-48;0;;0014
003000;-48;0;;0004
022136;-48;0;;0014
002832;-48;0;;0014
008919;-48;0;;0014
003196;-48;0;;0014
006391;-48;0;;0004
020114;-48;0;;0014
002083;-48;0;;0014
015622;-48;0;;0004
001400;-48;0;;0014
002036;-48;0;;0003
002391;-48;0;;0014
017900;-48;0;;0014
003824;-48;0;;000014
001130;-48;0;;0014
014887;-48;0;;000014
011197;-48;0;;0004
020180;-48;0;;0014
016669;-48;0;;0014
021630;-48;0;;0014
009806;-48;0;;0004
018072;-48;0;;0014
011194;-48;0;;0014
019864;-48;0;;0014
021708;-48;0;;0014
019738;-48;0;;0014
013395;-48;0;;0004
015700;-48;0;;000014
011901;-48;0;;0014
016372;-48;0;;0014
022568;-48;0;;0014
018365;-48;0;;0014
007932;-48;0;;0014
002733;-48;0;;000014
014885;-48;0;;0004
021723;-48;0;;0014
009337;-48;0;;000014
013387;-48;0;;0014
014727;-48;0;;0014
016295;-48;0;;000014
021067;-48;0;;0014
011510;-48;0;;0004
022567;-48;0;;0014
007962;-48;0;;0014
019737;-48;0;;0014
000873;-48;0;;0004
011174;-46;0;;0004
010133;-45;0;;0014
015484;-45;0;;0004
015481;-45;0;;0004
000473;-44.8;0;;0014
000145;-40.5;0;;0014
014710;-40;0;;000014
017754;-40;0;;0014
021633;-40;0;;0014
008424;-40;0;;0014
014709;-40;0;;0004
012837;-40;0;;0014
008892;-40;0;;000014
008939;-40;0;;0014
019581;-40;0;;0014
014034;-40;0;;0003
011702;-40;0;;0004
001902;-40;0;;0014
008552;-40;0;;0014
008420;-40;0;;0014
002541;-36;0;;0014
007555;-36;0;;000014
018723;-36;0;;0003
017951;-36;0;;000014
003533;-36;0;;0014
002425;-36;0;;0014
014062;-36;0;;0004
004023;-36;0;;000014
015218;-36;0;;0004
008267;-36;0;;0014
015482;-36;0;;0004
002018;-36;0;;0014
001637;-36;0;;0003
001585;-36;0;;0003
011101;-36;0;;0004
001726;-36;0;;0004
002988;-36;0;;0004
018458;-36;0;;0014
021190;-36;0;;0014
002182;-36;0;;0014
013346;-36;0;;0014
001642;-36;0;;000014
006050;-36;0;;0014
014884;-36;0;;0004
002187;-36;0;;0014
002092;-36;0;;000014
014883;-36;0;;000014
018401;-36;0;;0014
013383;-36;0;;000014
001174;-36;0;;000014
001136;-36;0;;000014
014788;-36;0;;0003
015646;-36;0;;0004
001639;-36;0;;0004
004023;-36;0;;0004
016295;-36;0;;0003
017901;-36;0;;0014
021825;-36;0;;0014
010749;-36;0;;0014
015483;-36;0;;0004
019735;-36;0;;0014
022195;-36;0;;0014
013105;-36;0;;0014
002427;-36;0;;000014
022666;-36;0;;0014
002995;-36;0;;0004
008622;-36;0;;0004
001571;-36;0;;0014
001971;-36;0;;0014
001584;-36;0;;0003
016655;-36;0;;0014
016370;-36;0;;0014
016842;-36;0;;0014
005459;-36;0;;0003
012482;-36;0;;0004
014766;-36;0;;0004
015306;-36;0;;0014
016842;-36;0;;0004
000421;-36;0;;0014
019229;-35;0;;0014
014416;-35;0;;0014
022503;-33;0;;0014
001139;-32;0;;0004
017300;-32;0;;000014
001130;-32;0;;000014
014083;-31;0;;0014
009284;-30;0;;0014
022508;-30;0;;0014
019058;-30;0;;0004
009027;-30;0;;000014
019453;-30;0;;0014
008796;-30;0;;0014
009801;-30;0;;000014
000131;-30;0;;0004
001161;-30;0;;000014
007580;-30;0;;0014
005961;-30;0;;000014
015410;-30;0;;000014
012826;-30;0;;0014
005969;-30;0;;0014
022507;-28;0;;0014
006791;-27;0;;1101
014821;-27;0;;0014
008176;-26;0;;0014
003535;-25;0;;0004
003129;-25;0;;0014
014477;-25;0;;0014
001131;-25;0;;0004
002041;-25;0;;000014
019228;-25;0;;0014
021801;-25;0;;0014
018566;-25;0;;0014
018567;-25;0;;0014
000304;-25;0;;0004
002858;-24;0;;0014
007933;-24;0;;0004
015436;-24;0;;0003
013395;-24;0;;000014
009141;-24;0;;0004
013106;-24;0;;0003
001371;-24;0;;0003
004386;-24;0;;000014
009270;-24;0;;0004
002391;-24;0;;0004
002429;-24;0;;000014
009269;-24;0;;0004
000405;-24;0;;0004
010947;-24;0;;0014
021904;-24;0;;0014
004256;-24;0;;0014
013394;-24;0;;0014
002997;-24;0;;000014
002995;-24;0;;0003
013388;-24;0;;0014
001339;-24;0;;0004
015702;-24;0;;0004
018572;-24;0;;0014
021907;-24;0;;0014
011089;-24;0;;0014
022161;-24;0;;0014
018780;-24;0;;0004
014296;-24;0;;0014
022082;-24;0;;0014
014886;-24;0;;000014
009570;-24;0;;0014
018400;-24;0;;0014
001003;-24;0;;0004
021906;-24;0;;0014
002214;-24;0;;000014
001642;-24;0;;0004
014038;-24;0;;0003
009808;-24;0;;000014
011194;-24;0;;0004
003197;-24;0;;0004
001583;-24;0;;000014
014790;-24;0;;0014
016770;-24;0;;0014
022505;-24;0;;0014
002862;-24;0;;0014
016668;-24;0;;0014
006049;-24;0;;0014
000109;-24;0;;0014
001885;-24;0;;000014
013393;-24;0;;0014
001640;-24;0;;0004
003196;-24;0;;0004
001007;-24;0;;0014
012429;-24;0;;000014
001884;-24;0;;0014
014277;-24;0;;0004
019651;-24;0;;0014
013258;-24;0;;0014
001338;-24;0;;0004
001727;-24;0;;0004
016770;-24;0;;0003
014884;-24;0;;000014
016410;-24;0;;0014
011197;-24;0;;0014
001582;-24;0;;0004
008919;-24;0;;0004
013385;-24;0;;0014
001583;-24;0;;0004
011193;-24;0;;0004
019745;-24;0;;0014
014039;-24;0;;0003
002395;-24;0;;0004
002999;-24;0;;0004
007131;-24;0;;0004
000899;-24;0;;0014
007132;-24;0;;0004
002104;-24;0;;0014
012452;-24;0;;0014
004554;-24;0;;0014
007462;-24;0;;0014
007649;-24;0;;0014
018097;-24;0;;000014
021905;-24;0;;0014
006052;-24;0;;0014
001340;-24;0;;000014
022595;-24;0;;0014
003663;-24;0;;000014
017870;-24;0;;0014
013391;-24;0;;000014
018072;-24;0;;000014
018302;-24;0;;0014
015700;-24;0;;0014
013383;-24;0;;0014
002995;-24;0;;000014
017750;-23;0;;0004
017995;-23;0;;0003
014095;-22.67;0;;0014
000906;-22;0;;0014
000311;-22;0;;0004
004553;-22;0;;000014
022031;-21;0;;0014
020819;-20;0;;0014
001893;-20;0;;0014
011114;-20;0;;000014
020596;-20;0;;0014
010435;-20;0;;0014
008413;-20;0;;0014
019212;-20;0;;0014
002209;-20;0;;0014
015598;-20;0;;0014
011255;-20;0;;0014
009868;-20;0;;000014
008415;-20;0;;0003
020938;-20;0;;0014
011293;-20;0;;0014
014555;-19.4;0;;0014
010775;-19;0;;0014
021738;-19;0;;0014
021803;-19;0;;0014
017871;-18;0;;0014
013171;-18;0;;000014
022230;-18;0;;0014
005960;-18;0;;000014
015410;-18;0;;0014
016608;-18;0;;0014
016410;-18;0;;000014
021804;-18;0;;0014
003786;-18;0;;0004
021836;-18;0;;0014
004093;-17;0;;0003
009263;-17;0;;0014
021806;-16;0;;0014
015183;-16;0;;0014
021802;-16;0;;0014
019499;-16;0;;0014
004025;-15;0;;0004
021805;-15;0;;0014
000401;-15;0;;0004
003635;-15;0;;0014
015528;-15;0;;000014
008279;-15;0;;0014
000401;-15;0;;0003
008744;-14;0;;1101
022210;-14;0;;0014
012764;-13;0;;0014
009317;-12;0;;000014
003032;-12;0;;0014
002394;-12;0;;0014
002855;-12;0;;0014
016670;-12;0;;0014
012452;-12;0;;000014
019739;-12;0;;0014
006317;-12;0;;000014
002849;-12;0;;0014
002393;-12;0;;0004
001003;-12;0;;000014
021265;-12;0;;0014
013397;-12;0;;000014
009569;-12;0;;0014
005907;-12;0;;0012
006048;-12;0;;0014
002831;-12;0;;0014
009319;-12;0;;000014
002392;-12;0;;0004
006524;-12;0;;000014
002390;-12;0;;0004
009573;-12;0;;0012
007957;-12;0;;000014
018441;-12;0;;0003
001174;-12;0;;0004
016371;-12;0;;0004
000069;-12;0;;0014
008512;-12;0;;0014
014333;-12;0;;0003
007962;-12;0;;000014
003040;-12;0;;000014
022667;-12;0;;0014
006051;-12;0;;000014
019746;-12;0;;0014
016305;-12;0;;0004
001948;-12;0;;000014
014789;-12;0;;0014
017750;-12;0;;000014
013392;-12;0;;000014
001972;-12;0;;000014
006532;-12;0;;0014
006532;-12;0;;000014
011741;-12;0;;000014
001963;-12;0;;000014
018149;-12;0;;0004
021908;-12;0;;0014
021909;-12;0;;0014
001883;-12;0;;000014
006995;-12;0;;000014
019741;-12;0;;0014
001883;-12;0;;0014
016019;-12;0;;0014
016671;-12;0;;0014
012458;-12;0;;000014
004134;-12;0;;0014
002567;-12;0;;000014
001973;-12;0;;000014
005995;-12;0;;000014
019860;-12;0;;0014
003533;-12;0;;000014
002104;-12;0;;000014
019861;-12;0;;0014
017749;-12;0;;000014
015182;-12;0;;0014
007194;-12;0;;000014
004134;-12;0;;000014
000427;-11.5;0;;0014
000701;-11;0;;0014
008511;-11;0;;0012
021610;-10;0;;1401
021559;-10;0;;0014
000138;-10;0;;0014
019335;-10;0;;0014
012927;-10;0;;0012
004450;-10;0;;000014
017755;-10;0;;0014
000107;-9;0;;0014
016013;-9;0;;0014
001205;-9;0;;0014
012762;-9;0;;0014
011906;-9;0;;0012
008892;-8;0;;0003
017723;-8;0;;1101
017721;-8;0;;1101
001970;-8;0;;000014
009569;-8;0;;000014
003086;-8;0;;000014
013244;-8;0;;0012
011299;-8;0;;0014
016417;-7.5;0;;0014
016018;-7;0;;0014
003878;-6;0;;000014
017951;-6;0;;0014
010948;-6;0;;000014
011753;-6;0;;0012
003932;-6;0;;0012
016891;-6;0;;0012
016305;-6;0;;0014
002094;-6;0;;0014
017876;-6;0;;0014
016305;-6;0;;000014
016341;-6;0;;0014
012340;-6;0;;000014
009825;-6;0;;0014
009061;-6;0;;000014
016265;-6;0;;0014
013877;-6;0;;1101
010965;-6;0;;0014
009040;-6;0;;000014
017869;-6;0;;0004
003916;-6;0;;000014
006005;-6;0;;000014
012337;-6;0;;000014
002829;-6;0;;000014
012927;-6;0;;000014
009042;-6;0;;000014
010681;-6;0;;000014
003928;-6;0;;000014
006286;-6;0;;000014
001887;-6;0;;0014
012493;-6;0;;000014
007581;-6;0;;0014
022672;-6;0;;1101
014974;-6;0;;0012
020040;-6;0;;0014
010949;-6;0;;000014
007581;-6;0;;000014
013439;-6;0;;000014
008739;-6;0;;0012
010971;-6;0;;0014
000309;-6;0;;0014
010095;-6;0;;000014
008407;-5;0;;000014
014493;-5;0;;0014
006245;-5;0;;0014
012412;-5;0;;1101
008290;-5;0;;0014
021480;-5;0;;0014
016016;-5;0;;0014
013276;-5;0;;000014
015598;-5;0;;000014
018759;-4;0;;1401
019077;-4;0;;0014
013434;-4;0;;000014
006000;-4;0;;000014
014972;-4;0;;0012
006281;-4;0;;000014
009299;-4;0;;000014
003635;-3;0;;000014
008295;-3;0;;0014
004885;-3;0;;000014
010024;-3;0;;0014
016498;-3;0;;0014
001893;-3;0;;000014
003878;-3;0;;0012
001027;-2;0;;0014
009031;-2;0;;000014
022083;-2;0;;0014
018764;-2;0;;1401
009032;-2;0;;000014
014975;-2;0;;0012
003882;-2;0;;000014
009033;-2;0;;000014
009030;-2;0;;000014
017960;-1;0;;000014
017961;-1;0;;000014
000837;-1;0;;1102
018760;-1;0;;1401
010932;-1;0;;000014
008298;-1;0;;0014
016874;-1;0;;1101
017687;-1;0;;0014
009825;-1;0;;000014
011746;-2.9964919434633E-13;0;;1103
013693;-2.73558953267639E-13;0;;1103
016383;-1.86961557346876E-13;0;;1103
000084;-1.20792265079217E-13;0;;1103
014851;-1.17017506795491E-13;0;;1103
011701;-8.1379347705024E-14;0;;1103
008701;-7.49400541621981E-14;0;;1103
014221;-7.49261763743903E-14;0;;1103
014750;-6.50590692430342E-14;0;;1103
000515;-5.58997292898766E-14;0;;1103
008593;-4.84612350248881E-14;0;;1103
007701;-3.86773946203789E-14;0;;1103
000113;-3.81916720471054E-14;0;;1103
011120;-3.28626015289046E-14;0;;1103
015764;-2.70894418008538E-14;0;;1103
014852;-2.48689957516035E-14;0;;1103
000110;-2.35367281220533E-14;0;;1103
000082;-2.1316282072803E-14;0;;1103
000120;-2.1316282072803E-14;0;;1103
003683;-1.95399252334028E-14;0;;1103
011846;-1.8846035843012E-14;0;;1103
008071;-1.80411241501588E-14;0;;1103
000107;-1.70974345792274E-14;0;;1103
000474;-1.6153745008296E-14;0;;1103
013378;-1.55292445569444E-14;0;;1103
000132;-1.4210854715202E-14;0;;1103
000095;-1.4210854715202E-14;0;;1103
019275;-1.36557432028894E-14;0;;1103
000407;-1.34336985979644E-14;0;;1103
000114;-1.24344978758018E-14;0;;1103
019274;-1.17683640610267E-14;0;;1103
019094;-1.15463194561016E-14;0;;1103
012287;-9.43689570931383E-15;0;;1103
014313;-9.10382880192628E-15;0;;1103
012376;-8.49320613838245E-15;0;;1103
013371;-7.71605002114484E-15;0;;1103
011075;-7.23032744787133E-15;0;;1103
000076;-7.105427357601E-15;0;;1103
015813;-6.85562717706034E-15;0;;1103
006993;-6.77236045021345E-15;0;;1103
012893;-6.7168492989822E-15;0;;1103
000081;-6.43929354282591E-15;0;;1103
019896;-5.55111512312578E-15;0;;1103
000134;-4.88498130835069E-15;0;;1103
000085;-4.44089209850063E-15;0;;1103
010093;-4.21884749357559E-15;0;;1103
003675;-4.21884749357559E-15;0;;1103
011849;-3.99680288865056E-15;0;;1103
006603;-3.99680288865056E-15;0;;1103
021642;-3.96904731303493E-15;0;;1103
000434;-3.94129173741931E-15;0;;1103
015763;-3.69149155687865E-15;0;;1103
021052;-3.66373598126302E-15;0;;1103
000129;-3.5527136788005E-15;0;;1103
016760;-3.5527136788005E-15;0;;1103
019899;-2.77555756156289E-15;0;;1103
000139;-2.77555756156289E-15;0;;1103
007143;-2.66453525910038E-15;0;;1103
000298;-2.38697950294409E-15;0;;1103
018064;-2.33146835171283E-15;0;;1103
010039;-2.1094237467878E-15;0;;1103
012375;-2.02615701994091E-15;0;;1103
000411;-1.80411241501588E-15;0;;1103
008552;-1.77635683940025E-15;0;;1103
000128;-1.77635683940025E-15;0;;1103
007570;-1.77635683940025E-15;0;;1103
000144;-1.77635683940025E-15;0;;1103
000294;-1.77635683940025E-15;0;;1103
012530;-1.77635683940025E-15;0;;1103
004664;-1.72084568816899E-15;0;;1103
014388;-1.52655665885959E-15;0;;1103
020947;-1.4432899320127E-15;0;;1103
000314;-1.4432899320127E-15;0;;1103
014904;-1.33226762955019E-15;0;;1103
015762;-1.27675647831893E-15;0;;1103
015091;-1.22124532708767E-15;0;;1103
012995;-1.0547118733939E-15;0;;1103
010646;-8.04911692853238E-16;0;;1103
000406;-7.7715611723761E-16;0;;1103
014998;-7.7715611723761E-16;0;;1103
016819;-7.49400541621981E-16;0;;1103
013373;-7.21644966006352E-16;0;;1103
018009;-6.66133814775094E-16;0;;1103
010029;-6.66133814775094E-16;0;;1103
016138;-5.82867087928207E-16;0;;1103
006610;-4.44089209850063E-16;0;;1103
008656;-4.05925293378573E-16;0;;1103
000383;-3.60822483003176E-16;0;;1103
021451;-3.33066907387547E-16;0;;1103
000162;-2.91433543964104E-16;0;;1103
012082;-2.22044604925031E-16;0;;1102
007702;-2.22044604925031E-16;0;;1103
012283;-1.94289029309402E-16;0;;1103
000301;-1.66533453693773E-16;0;;1103
019751;-1.66533453693773E-16;0;;1103
021434;-1.38777878078145E-16;0;;1103
000412;-1.38777878078145E-16;0;;1103
011850;-1.2490009027033E-16;0;;1103
000415;-1.11022302462516E-16;0;;1103
011081;-8.67361737988404E-17;0;;1103
007116;-8.32667268468867E-17;0;;1103
007107;-5.55111512312578E-17;0;;1103
018325;-5.55111512312578E-17;0;;1103
021053;-5.55111512312578E-17;0;;1103
020820;-5.55111512312578E-17;0;;1103
000439;-5.55111512312578E-17;0;;1103
020712;-5.55111512312578E-17;0;;1103
000436;-4.16333634234434E-17;0;;1103
012289;-4.16333634234434E-17;0;;1103
012408;-4.16333634234434E-17;0;;1103
012286;-4.16333634234434E-17;0;;1103
019400;-2.77555756156289E-17;0;;1103
019401;-2.77555756156289E-17;0;;1103
008890;-2.77555756156289E-17;0;;1103
016196;-2.77555756156289E-17;0;;1103
019865;-2.77555756156289E-17;0;;1103
008921;-2.77555756156289E-17;0;;1103
000131;-1.38777878078145E-17;0;;1103
016852;-1.38777878078145E-17;0;;1103
020736;-1.38777878078145E-17;0;;1103
010200;-3.46944695195361E-18;0;;1103
013401;6.93889390390723E-18;0;;1103
015650;6.93889390390723E-18;0;;1103
011079;1.38777878078145E-17;0;;1103
008420;1.38777878078145E-17;0;;1103
015524;2.77555756156289E-17;0;;1103
018236;2.77555756156289E-17;0;;1103
021435;2.77555756156289E-17;0;;1103
012285;5.55111512312578E-17;0;;1103
012284;5.55111512312578E-17;0;;1103
006705;5.55111512312578E-17;0;;1103
016716;5.55111512312578E-17;0;;1103
011077;5.55111512312578E-17;0;;1103
011080;6.93889390390723E-17;0;;1103
021446;6.93889390390723E-17;0;;1103
019863;8.32667268468867E-17;0;;1103
012367;8.32667268468867E-17;0;;1103
020952;8.32667268468867E-17;0;;1103
010028;1.11022302462516E-16;0;;1103
019898;1.11022302462516E-16;0;;1103
019031;1.11022302462516E-16;0;;1103
012009;1.11022302462516E-16;0;;1103
006605;1.11022302462516E-16;0;;1103
016502;1.11022302462516E-16;0;;1103
016482;1.66533453693773E-16;0;;1103
020380;1.66533453693773E-16;0;;1103
000414;2.08166817117217E-16;0;;1103
000160;2.22044604925031E-16;0;;1103
000512;2.4980018054066E-16;0;;1103
011082;2.77555756156289E-16;0;;1103
000470;3.05311331771918E-16;0;;1103
015692;3.05311331771918E-16;0;;1103
017669;4.44089209850063E-16;0;;1103
000214;4.44089209850063E-16;0;;1103
000533;4.44089209850063E-16;0;;1103
018417;4.44089209850063E-16;0;;1103
000441;4.44089209850063E-16;0;;1103
016347;4.9960036108132E-16;0;;1103
003782;6.10622663543836E-16;0;;1103
010047;6.10622663543836E-16;0;;1103
000442;6.10622663543836E-16;0;;1103
000429;6.66133814775094E-16;0;;1103
018418;6.66133814775094E-16;0;;1103
009137;8.04911692853238E-16;0;;1103
008217;8.60422844084496E-16;0;;1103
003684;8.88178419700125E-16;0;;1103
007304;8.88178419700125E-16;0;;1103
018999;9.85322934354826E-16;0;;1103
013399;1.02695629777827E-15;0;;1103
018526;1.16573417585641E-15;0;;1103
000461;1.22124532708767E-15;0;;1103
000136;1.38777878078145E-15;0;;1103
011119;1.41553435639707E-15;0;;1103
003677;1.55431223447522E-15;0;;1103
011845;1.60982338570648E-15;0;;1103
014386;1.66533453693773E-15;0;;1103
011847;1.66533453693773E-15;0;;1103
000148;1.77635683940025E-15;0;;1103
018031;1.77635683940025E-15;0;;1103
017668;1.77635683940025E-15;0;;1103
000086;1.77635683940025E-15;0;;1103
000395;1.99840144432528E-15;0;;1103
000125;2.22044604925031E-15;0;;1103
000096;2.22044604925031E-15;0;;1103
018745;2.60902410786912E-15;0;;1103
011848;3.1641356201817E-15;0;;1103
018324;3.19189119579733E-15;0;;1103
000409;3.19189119579733E-15;0;;1103
018244;3.38618022510673E-15;0;;1103
000075;3.5527136788005E-15;0;;1103
010978;3.5527136788005E-15;0;;1103
000133;3.5527136788005E-15;0;;1103
000127;3.5527136788005E-15;0;;1103
016503;3.95516952522712E-15;0;;1103
005896;4.05231403988182E-15;0;;1103
000130;4.21884749357559E-15;0;;1103
015765;4.82947015711943E-15;0;;1103
000092;4.88498130835069E-15;0;;1103
000140;5.32907051820075E-15;0;;1103
000315;5.70377078901174E-15;0;;1103
015507;5.70377078901174E-15;0;;1103
012288;6.0507154842071E-15;0;;1103
003773;6.21724893790088E-15;0;;1103
012082;6.32827124036339E-15;0;;1103
000408;6.80011602582908E-15;0;;1103
018322;7.74380559676047E-15;0;;1103
012529;8.18789480661053E-15;0;;1103
016114;1.10189635194047E-14;0;;1103
017610;1.15463194561016E-14;0;;1103
017616;1.18793863634892E-14;0;;1103
000078;1.4210854715202E-14;0;;1103
000431;1.47659662275146E-14;0;;1103
011844;1.55986334959834E-14;0;;1103
013548;1.77635683940025E-14;0;;1103
009390;1.90195081906097E-14;0;;1103
016504;2.02615701994091E-14;0;;1103
019273;2.10248485288389E-14;0;;1103
015265;2.4008572907519E-14;0;;1103
000112;2.8421709430404E-14;0;;1103
000471;3.1641356201817E-14;0;;1103
000121;3.5527136788005E-14;0;;1103
000079;3.90798504668055E-14;0;;1103
000091;4.61852778244065E-14;0;;1103
017612;4.98490138056695E-14;0;;1103
000117;6.03961325396085E-14;0;;1103
015531;6.67799149312032E-14;0;;1103
016831;6.80566714095221E-14;0;;1103
000427;6.84730050437565E-14;0;;1103
008071;1.13686837721616E-13;0;;0014
000473;1.24789067967868E-13;0;;1103
000126;1.98951966012828E-13;0;;1103
000293;2.14772644113737E-13;0;;1103
014849;2.53685961126848E-13;0;;1103
000440;4.59132731833733E-13;0;;1103
000105;5.6488147492928E-13;0;;1103
011745;5.96855898038484E-13;0;;1103
014674;0.02;0;;1101
014371;0.06;0;;1101
013274;0.085;0;;1101
000432;0.105;0;;1101
011343;0.12;0;;1101
015247;0.12;0;;1101
012409;0.13;0;;1101
012101;0.14;0;;1101
000423;0.145;0;;1101
021398;0.145;0;;1101
010657;0.15;0;;1101
018576;0.155000000000001;0;;1101
012081;0.175;0;;1101
013062;0.175;0;;1101
011341;0.175;0;;1101
015474;0.175;0;;1102
004372;0.175;0;;1101
011872;0.185;0;;1101
014850;0.19;0;;1101
014330;0.195;0;;1101
011171;0.205;0;;1101
020807;0.21;0;;1101
012785;0.225000000000001;0;;1101
012104;0.24;0;;1101
014989;0.25;0;;1102
013109;0.275;0;;1101
008422;0.285;0;;1101
009812;0.29;0;;1101
010660;0.3;0;;1101
003812;0.325;0;;1101
014988;0.33;0;;1102
014947;0.335;0;;1101
010373;0.345;0;;1101
019859;0.38;0;;1101
022519;0.38;0;;1101
003780;0.44;0;;1101
006529;0.475;0;;1101
013111;0.485;0;;1101
021868;0.49;0;;1101
010860;0.5;0;;1101
018464;0.505;0;;1101
012106;0.535;0;;1101
014556;0.535;0;;1101
013882;0.54;0;;1101
020185;0.545;0;;1102
018432;0.575;0;;1103
019726;0.61;0;;1101
000444;0.62;0;;1101
009139;0.645;0;;1101
008896;0.645;0;;1101
016174;0.72;0;;1101
015486;0.73;0;;1101
019981;0.74;0;;1101
018741;0.75;0;;1101
018744;0.765;0;;1101
007758;0.805;0;;1101
014666;0.82;0;;1101
008853;0.865;0;;1101
016807;0.895;0;;1101
014269;0.94;0;;1101
013238;0.94;0;;1101
015169;1;0;;1101
013597;1;0;;1101
009663;1;0;;1102
014068;1;0;;1103
005745;1;0;;1101
002488;1;0;;1102
017698;1;0;;1103
018987;1;0;;1102
003666;1;0;;1102
022075;1;0;;1101
013091;1;0;;1102
016625;1;0;;1103
022570;1;0;;1102
001078;1;0;;1102
012162;1;0;;1102
007303;1;0;;1102
000905;1;0;;1103
017950;1;0;;1103
019908;1;0;;1102
019331;1;0;;1102
006364;1;0;;1101
017764;1;0;;1102
020120;1;0;;1101
016499;1;0;;0004
015964;1;0;;1103
001890;1;0;;1101
007420;1;0;;1102
011511;1;0;;1102
020830;1;0;;1103
010040;1;0;;1102
020841;1;0;;1102
014835;1;0;;1102
001551;1;0;;1101
008964;1;0;;1103
002544;1;0;;1103
011466;1;0;;1102
006459;1;0;;1103
011147;1;0;;0008
001565;1;0;;1102
001014;1;0;;0012
021898;1;0;;1102
010443;1;0;;1101
011391;1;0;;1102
016496;1;0;;1101
019219;1;0;;1102
011942;1;0;;1103
002547;1;0;;1103
021034;1;0;;1103
017819;1;0;;1102
003911;1;0;;1103
020410;1;0;;1102
012565;1;0;;1103
012504;1;0;;1102
014906;1;0;;1103
002567;1;0;;1102
008909;1;0;;1103
017946;1;0;;1103
008874;1;0;;1103
011779;1;0;;1101
006232;1;0;;1102
007075;1;0;;1103
017925;1;0;;1101
019406;1;0;;1102
016304;1;0;;1103
019523;1;0;;1103
015787;1;0;;1102
016677;1;0;;1102
016300;1;0;;1103
005853;1;0;;1103
021443;1;0;;1102
